Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.02   13.75       1/1           main [1]
[2]     99.7    0.02   13.75       1         Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.01    7.49  523776/523776      Analysis::pearson(Vector, Vector, double, double) [3]
                2.32    2.27 1048576/1048576     Vector::operator-(double) [6]
                1.62    0.00 1047552/3671551     Vector::Vector(Vector const&) [4]
                0.01    0.00  523776/523776      std::vector<double, std::allocator<double> >::push_back(double const&) [17]
                0.01    0.00    1024/1024        Vector::mean() const [18]
                0.01    0.00 2098176/2621952     std::vector<double, std::allocator<double> >::operator[](unsigned long) [15]
                0.01    0.00 2096128/3672575     Vector::~Vector() [14]
                0.00    0.00    1024/1024        Vector::magnitude() const [20]
                0.00    0.00 1049600/1049600     std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [46]
                0.00    0.00       2/3           std::allocator<double>::allocator() [133]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [150]
                0.00    0.00       2/9           std::allocator<double>::~allocator() [120]
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::~vector() [127]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [192]
                0.00    0.00       1/46          std::vector<Vector, std::allocator<Vector> >::size() const [76]
-----------------------------------------------
                0.01    7.49  523776/523776      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[3]     54.3    0.01    7.49  523776         Analysis::pearson(Vector, Vector, double, double) [3]
                2.86    2.27 1047552/1047552     Vector::operator/(double) [5]
                1.22    0.32  523776/524800      Vector::dot(Vector) const [8]
                0.81    0.00  523776/3671551     Vector::Vector(Vector const&) [4]
                0.00    0.00 1571328/3672575     Vector::~Vector() [14]
                0.00    0.00  523776/523776      double const& std::min<double>(double const&, double const&) [56]
                0.00    0.00  523776/523776      double const& std::max<double>(double const&, double const&) [55]
-----------------------------------------------
                0.00    0.00    1024/3671551     Vector::magnitude() const [20]
                0.00    0.00    1024/3671551     void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [24]
                0.00    0.00    2047/3671551     void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.81    0.00  523776/3671551     Analysis::pearson(Vector, Vector, double, double) [3]
                1.62    0.00 1047552/3671551     Vector::operator/(double) [5]
                1.62    0.00 1047552/3671551     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                1.63    0.00 1048576/3671551     Vector::operator-(double) [6]
[4]     41.2    5.69    0.00 3671551         Vector::Vector(Vector const&) [4]
                0.00    0.00 3671551/3672575     Vector::Vector(unsigned int) [45]
-----------------------------------------------
                2.86    2.27 1047552/1047552     Analysis::pearson(Vector, Vector, double, double) [3]
[5]     37.1    2.86    2.27 1047552         Vector::operator/(double) [5]
                1.62    0.00 1047552/3671551     Vector::Vector(Vector const&) [4]
                0.65    0.00 1072693248/2683830272     Vector::operator[](unsigned int) [7]
-----------------------------------------------
                2.32    2.27 1048576/1048576     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[6]     33.2    2.32    2.27 1048576         Vector::operator-(double) [6]
                1.63    0.00 1048576/3671551     Vector::Vector(Vector const&) [4]
                0.65    0.00 1073741824/2683830272     Vector::operator[](unsigned int) [7]
-----------------------------------------------
                0.32    0.00 537395200/2683830272     Vector::dot(Vector) const [8]
                0.65    0.00 1072693248/2683830272     Vector::operator/(double) [5]
                0.65    0.00 1073741824/2683830272     Vector::operator-(double) [6]
[7]     11.7    1.61    0.00 2683830272         Vector::operator[](unsigned int) [7]
-----------------------------------------------
                0.00    0.00    1024/524800      Vector::magnitude() const [20]
                1.22    0.32  523776/524800      Analysis::pearson(Vector, Vector, double, double) [3]
[8]     11.2    1.22    0.32  524800         Vector::dot(Vector) const [8]
                0.32    0.00 537395200/2683830272     Vector::operator[](unsigned int) [7]
-----------------------------------------------
                0.00    0.02       1/1           main [1]
[9]      0.2    0.00    0.02       1         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
                0.00    0.02    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [11]
                0.00    0.00    1024/1024        std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [21]
                0.00    0.00    1024/3672575     Vector::~Vector() [14]
                0.00    0.00    1024/1024        std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [71]
                0.00    0.00    1024/3672575     Vector::Vector(unsigned int) [45]
                0.00    0.00    1024/1024        Vector::get_data() [64]
                0.00    0.00    1024/1024        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [67]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector() [191]
-----------------------------------------------
                0.01    0.01    1024/1024        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [12]
[10]     0.1    0.01    0.01    1024         double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [10]
                0.01    0.00 1048576/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [16]
                0.00    0.00 1047552/1047552     std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [49]
-----------------------------------------------
                0.00    0.02    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[11]     0.1    0.00    0.02    1024         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [11]
                0.00    0.02    1024/1024        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [12]
                0.00    0.00    1024/1024        std::__size_to_integer(unsigned int) [69]
                0.00    0.00    1024/1024        std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [70]
                0.00    0.00    1024/2048        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [60]
-----------------------------------------------
                0.00    0.02    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [11]
[12]     0.1    0.00    0.02    1024         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [12]
                0.01    0.01    1024/1024        double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [10]
                0.00    0.00    1024/1145        double* std::__niter_base<double*>(double*) [61]
                0.00    0.00    1024/2048        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [60]
                0.00    0.00    1024/1025        double* std::__niter_wrap<double*>(double* const&, double*) [63]
-----------------------------------------------
                0.01    0.00       1/1           main [1]
[13]     0.1    0.01    0.00       1         Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.00    0.00  523776/2621952     std::vector<double, std::allocator<double> >::operator[](unsigned long) [15]
                0.00    0.00  523777/523858      std::vector<double, std::allocator<double> >::size() const [51]
                0.00    0.00  523776/523776      std::setprecision(int) [54]
-----------------------------------------------
                0.00    0.00    1024/3672575     Vector::magnitude() const [20]
                0.00    0.00    1024/3672575     Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
                0.00    0.00    3071/3672575     void std::_Destroy<Vector>(Vector*) [34]
                0.00    0.00 1571328/3672575     Analysis::pearson(Vector, Vector, double, double) [3]
                0.01    0.00 2096128/3672575     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[14]     0.1    0.01    0.00 3672575         Vector::~Vector() [14]
-----------------------------------------------
                0.00    0.00  523776/2621952     Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.01    0.00 2098176/2621952     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[15]     0.1    0.01    0.00 2621952         std::vector<double, std::allocator<double> >::operator[](unsigned long) [15]
-----------------------------------------------
                0.01    0.00 1048576/1048576     double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [10]
[16]     0.1    0.01    0.00 1048576         std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [16]
-----------------------------------------------
                0.01    0.00  523776/523776      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[17]     0.1    0.01    0.00  523776         std::vector<double, std::allocator<double> >::push_back(double const&) [17]
                0.00    0.00  523756/523776      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [53]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::end() [107]
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [106]
-----------------------------------------------
                0.01    0.00    1024/1024        Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[18]     0.1    0.01    0.00    1024         Vector::mean() const [18]
-----------------------------------------------
                                                 <spontaneous>
[19]     0.0    0.01    0.00                 Vector::operator[](unsigned int) const [19]
-----------------------------------------------
                0.00    0.00    1024/1024        Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[20]     0.0    0.00    0.00    1024         Vector::magnitude() const [20]
                0.00    0.00    1024/524800      Vector::dot(Vector) const [8]
                0.00    0.00    1024/3671551     Vector::Vector(Vector const&) [4]
                0.00    0.00    1024/3672575     Vector::~Vector() [14]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[21]     0.0    0.00    0.00    1024         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [21]
                0.00    0.00      11/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
                0.00    0.00    1013/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [25]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::end() [117]
-----------------------------------------------
                0.00    0.00    1023/2047        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [30]
                0.00    0.00    1024/2047        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [26]
[22]     0.0    0.00    0.00    2047         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00    2047/3671551     Vector::Vector(Vector const&) [4]
                0.00    0.00    2047/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [58]
                0.00    0.00    2047/526849      operator new(unsigned long, void*) [50]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [21]
[23]     0.0    0.00    0.00      11         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
                0.00    0.00      22/22          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [33]
                0.00    0.00      11/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [25]
                0.00    0.00      11/13          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [37]
                0.00    0.00      33/36          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [89]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [77]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [116]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::begin() [118]
                0.00    0.00      11/11          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [115]
                0.00    0.00      11/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [112]
                0.00    0.00      11/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [58]
                0.00    0.00      11/13          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [109]
-----------------------------------------------
                0.00    0.00    1024/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [25]
[24]     0.0    0.00    0.00    1024         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [24]
                0.00    0.00    1024/3671551     Vector::Vector(Vector const&) [4]
                0.00    0.00    1024/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [58]
                0.00    0.00    1024/526849      operator new(unsigned long, void*) [50]
-----------------------------------------------
                0.00    0.00      11/1024        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
                0.00    0.00    1013/1024        std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [21]
[25]     0.0    0.00    0.00    1024         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [25]
                0.00    0.00    1024/1024        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [24]
                0.00    0.00    1024/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [58]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [28]
[26]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [26]
                0.00    0.00    1024/2047        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00    1025/1025        bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [62]
                0.00    0.00    1024/1024        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [66]
                0.00    0.00    1024/5118        Vector* std::__addressof<Vector>(Vector&) [57]
                0.00    0.00    1024/1024        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [65]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[27]     0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [27]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [29]
                0.00    0.00       1/23          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [95]
                0.00    0.00       1/46          std::vector<Vector, std::allocator<Vector> >::size() const [76]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [173]
                0.00    0.00       1/3           std::allocator<Vector>::~allocator() [132]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [184]
                0.00    0.00       1/36          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [89]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::end() const [175]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::begin() const [176]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [29]
[28]     0.0    0.00    0.00       1         Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [28]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [26]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [27]
[29]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [29]
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [28]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [31]
[30]     0.0    0.00    0.00      22         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [30]
                0.00    0.00    1023/2047        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00    1023/5118        Vector* std::__addressof<Vector>(Vector&) [57]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [32]
[31]     0.0    0.00    0.00      22         Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [31]
                0.00    0.00      22/22          Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [30]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [33]
[32]     0.0    0.00    0.00      22         Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [32]
                0.00    0.00      22/22          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [31]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
[33]     0.0    0.00    0.00      22         Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [33]
                0.00    0.00      22/22          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [32]
                0.00    0.00      44/44          Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [78]
-----------------------------------------------
                0.00    0.00    3071/3071        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [35]
[34]     0.0    0.00    0.00    3071         void std::_Destroy<Vector>(Vector*) [34]
                0.00    0.00    3071/3672575     Vector::~Vector() [14]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<Vector*>(Vector*, Vector*) [36]
[35]     0.0    0.00    0.00      13         void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [35]
                0.00    0.00    3071/3071        void std::_Destroy<Vector>(Vector*) [34]
                0.00    0.00    3071/5118        Vector* std::__addressof<Vector>(Vector&) [57]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [37]
[36]     0.0    0.00    0.00      13         void std::_Destroy<Vector*>(Vector*, Vector*) [36]
                0.00    0.00      13/13          void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [35]
-----------------------------------------------
                0.00    0.00       2/13          std::vector<Vector, std::allocator<Vector> >::~vector() [38]
                0.00    0.00      11/13          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [23]
[37]     0.0    0.00    0.00      13         void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [37]
                0.00    0.00      13/13          void std::_Destroy<Vector*>(Vector*, Vector*) [36]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[38]     0.0    0.00    0.00       2         std::vector<Vector, std::allocator<Vector> >::~vector() [38]
                0.00    0.00       2/13          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [37]
                0.00    0.00       2/36          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [89]
                0.00    0.00       2/2           std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [146]
-----------------------------------------------
                0.00    0.00    1024/3672575     Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
                0.00    0.00 3671551/3672575     Vector::Vector(Vector const&) [4]
[45]     0.0    0.00    0.00 3672575         Vector::Vector(unsigned int) [45]
-----------------------------------------------
                0.00    0.00 1049600/1049600     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[46]     0.0    0.00    0.00 1049600         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [46]
-----------------------------------------------
                0.00    0.00    1024/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [67]
                0.00    0.00 1047552/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [49]
[47]     0.0    0.00    0.00 1048576         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [47]
-----------------------------------------------
                0.00    0.00      20/1047572     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [106]
                0.00    0.00  523776/1047572     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [53]
                0.00    0.00  523776/1047572     void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [52]
[48]     0.0    0.00    0.00 1047572         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [48]
-----------------------------------------------
                0.00    0.00 1047552/1047552     double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [10]
[49]     0.0    0.00    0.00 1047552         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [49]
                0.00    0.00 1047552/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [47]
-----------------------------------------------
                0.00    0.00       2/526849      void std::_Construct<double>(double*) [153]
                0.00    0.00    1024/526849      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [24]
                0.00    0.00    2047/526849      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00  523776/526849      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [52]
[50]     0.0    0.00    0.00  526849         operator new(unsigned long, void*) [50]
-----------------------------------------------
                0.00    0.00       1/523858      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [193]
                0.00    0.00      80/523858      std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [105]
                0.00    0.00  523777/523858      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
[51]     0.0    0.00    0.00  523858         std::vector<double, std::allocator<double> >::size() const [51]
-----------------------------------------------
                0.00    0.00  523776/523776      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [53]
[52]     0.0    0.00    0.00  523776         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [52]
                0.00    0.00  523776/1047572     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [48]
                0.00    0.00  523776/526849      operator new(unsigned long, void*) [50]
