Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[2]     99.4    0.00    1.75       1         Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.00    0.93  130816/130816      Analysis::pearson(Vector, Vector, double, double) [3]
                0.30    0.28  262144/262144      Vector::operator-(double) [6]
                0.22    0.00  261632/918271      Vector::Vector(Vector const&) [4]
                0.00    0.01  130816/130816      std::vector<double, std::allocator<double> >::push_back(double const&) [11]
                0.00    0.00     512/512         Vector::magnitude() const [13]
                0.00    0.00  524800/655616      std::vector<double, std::allocator<double> >::operator[](unsigned long) [37]
                0.00    0.00  523776/918783      Vector::~Vector() [36]
                0.00    0.00  262656/262656      std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [38]
                0.00    0.00     512/512         Vector::mean() const [58]
                0.00    0.00       2/3           std::allocator<double>::allocator() [131]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [149]
                0.00    0.00       2/9           std::allocator<double>::~allocator() [118]
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::~vector() [125]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [192]
                0.00    0.00       1/42          std::vector<Vector, std::allocator<Vector> >::size() const [72]
-----------------------------------------------
                0.00    0.93  130816/130816      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[3]     53.1    0.00    0.93  130816         Analysis::pearson(Vector, Vector, double, double) [3]
                0.39    0.28  261632/261632      Vector::operator/(double) [5]
                0.12    0.03  130816/131328      Vector::dot(Vector) const [8]
                0.11    0.00  130816/918271      Vector::Vector(Vector const&) [4]
                0.00    0.00  392448/918783      Vector::~Vector() [36]
                0.00    0.00  130816/130816      double const& std::min<double>(double const&, double const&) [47]
                0.00    0.00  130816/130816      double const& std::max<double>(double const&, double const&) [46]
-----------------------------------------------
                0.00    0.00     512/918271      Vector::magnitude() const [13]
                0.00    0.00     512/918271      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00    1023/918271      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.11    0.00  130816/918271      Analysis::pearson(Vector, Vector, double, double) [3]
                0.22    0.00  261632/918271      Vector::operator/(double) [5]
                0.22    0.00  261632/918271      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.22    0.00  262144/918271      Vector::operator-(double) [6]
[4]     43.8    0.77    0.00  918271         Vector::Vector(Vector const&) [4]
                0.00    0.00  918271/918783      Vector::Vector(unsigned int) [35]
-----------------------------------------------
                0.39    0.28  261632/261632      Analysis::pearson(Vector, Vector, double, double) [3]
[5]     38.3    0.39    0.28  261632         Vector::operator/(double) [5]
                0.22    0.00  261632/918271      Vector::Vector(Vector const&) [4]
                0.06    0.00 133955584/335413248     Vector::operator[](unsigned int) [7]
-----------------------------------------------
                0.30    0.28  262144/262144      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[6]     33.2    0.30    0.28  262144         Vector::operator-(double) [6]
                0.22    0.00  262144/918271      Vector::Vector(Vector const&) [4]
                0.06    0.00 134217728/335413248     Vector::operator[](unsigned int) [7]
-----------------------------------------------
                0.03    0.00 67239936/335413248     Vector::dot(Vector) const [8]
                0.06    0.00 133955584/335413248     Vector::operator/(double) [5]
                0.06    0.00 134217728/335413248     Vector::operator-(double) [6]
[7]      9.1    0.16    0.00 335413248         Vector::operator[](unsigned int) [7]
-----------------------------------------------
                0.00    0.00     512/131328      Vector::magnitude() const [13]
                0.12    0.03  130816/131328      Analysis::pearson(Vector, Vector, double, double) [3]
[8]      8.6    0.12    0.03  131328         Vector::dot(Vector) const [8]
                0.03    0.00 67239936/335413248     Vector::operator[](unsigned int) [7]
-----------------------------------------------
                0.01    0.00  130816/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [10]
[9]      0.6    0.01    0.00  130816         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [9]
                0.00    0.00  130816/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [41]
                0.00    0.00  130816/132353      operator new(unsigned long, void*) [43]
-----------------------------------------------
                0.00    0.00      18/130816      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [28]
                0.00    0.01  130798/130816      std::vector<double, std::allocator<double> >::push_back(double const&) [11]
[10]     0.6    0.00    0.01  130816         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [10]
                0.01    0.00  130816/130816      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [9]
                0.00    0.00  130816/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [41]
-----------------------------------------------
                0.00    0.01  130816/130816      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[11]     0.6    0.00    0.01  130816         std::vector<double, std::allocator<double> >::push_back(double const&) [11]
                0.00    0.01  130798/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [10]
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [28]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::end() [102]
-----------------------------------------------
                                                 <spontaneous>
[12]     0.6    0.01    0.00                 _init [12]
-----------------------------------------------
                0.00    0.00     512/512         Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[13]     0.1    0.00    0.00     512         Vector::magnitude() const [13]
                0.00    0.00     512/131328      Vector::dot(Vector) const [8]
                0.00    0.00     512/918271      Vector::Vector(Vector const&) [4]
                0.00    0.00     512/918783      Vector::~Vector() [36]
-----------------------------------------------
                0.00    0.00     511/1023        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
                0.00    0.00     512/1023        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [18]
[14]     0.0    0.00    0.00    1023         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00    1023/918271      Vector::Vector(Vector const&) [4]
                0.00    0.00    1023/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
                0.00    0.00    1023/132353      operator new(unsigned long, void*) [43]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[15]     0.0    0.00    0.00     512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
                0.00    0.00      10/10          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00     502/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [23]
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::end() [115]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[16]     0.0    0.00    0.00       1         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
                0.00    0.00     512/512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
                0.00    0.00     512/512         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [67]
                0.00    0.00     512/918783      Vector::Vector(unsigned int) [35]
                0.00    0.00     512/512         Vector::get_data() [56]
                0.00    0.00     512/512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [60]
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [65]
                0.00    0.00     512/918783      Vector::~Vector() [36]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector() [191]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
[17]     0.0    0.00    0.00      10         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00      20/20          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [27]
                0.00    0.00      10/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [23]
                0.00    0.00      30/33          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [85]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [73]
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [114]
                0.00    0.00      10/10          std::vector<Vector, std::allocator<Vector> >::begin() [116]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [113]
                0.00    0.00      10/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [110]
                0.00    0.00      10/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
                0.00    0.00      10/12          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [107]
                0.00    0.00      10/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [105]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
[18]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [18]
                0.00    0.00     512/1023        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     513/513         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [54]
                0.00    0.00     512/512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [59]
                0.00    0.00     512/2558        Vector* std::__addressof<Vector>(Vector&) [48]
                0.00    0.00     512/512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [57]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[19]     0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [19]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [21]
                0.00    0.00       1/21          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [91]
                0.00    0.00       1/42          std::vector<Vector, std::allocator<Vector> >::size() const [72]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [173]
                0.00    0.00       1/3           std::allocator<Vector>::~allocator() [130]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [184]
                0.00    0.00       1/33          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [85]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::end() const [175]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::begin() const [176]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [21]
[20]     0.0    0.00    0.00       1         Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [18]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [19]
[21]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [21]
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
-----------------------------------------------
                0.00    0.00     512/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [23]
[22]     0.0    0.00    0.00     512         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00     512/918271      Vector::Vector(Vector const&) [4]
                0.00    0.00     512/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
                0.00    0.00     512/132353      operator new(unsigned long, void*) [43]
-----------------------------------------------
                0.00    0.00      10/512         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00     502/512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
[23]     0.0    0.00    0.00     512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [23]
                0.00    0.00     512/512         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00     512/2057        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
-----------------------------------------------
                0.00    0.00      20/20          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [25]
[24]     0.0    0.00    0.00      20         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
                0.00    0.00     511/1023        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     511/2558        Vector* std::__addressof<Vector>(Vector&) [48]
-----------------------------------------------
                0.00    0.00      20/20          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [26]
[25]     0.0    0.00    0.00      20         Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [25]
                0.00    0.00      20/20          Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
-----------------------------------------------
                0.00    0.00      20/20          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [27]
[26]     0.0    0.00    0.00      20         Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [26]
                0.00    0.00      20/20          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [25]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
[27]     0.0    0.00    0.00      20         Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [27]
                0.00    0.00      20/20          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [26]
                0.00    0.00      40/40          Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [74]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::push_back(double const&) [11]
[28]     0.0    0.00    0.00      18         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [28]
                0.00    0.00      18/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [10]
                0.00    0.00      36/43          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [71]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [68]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [81]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::begin() [103]
                0.00    0.00      18/18          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [100]
                0.00    0.00      18/21          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [92]
                0.00    0.00      18/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [41]
                0.00    0.00      18/22          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [88]
-----------------------------------------------
                0.00    0.00     512/918783      Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
                0.00    0.00  918271/918783      Vector::Vector(Vector const&) [4]
[35]     0.0    0.00    0.00  918783         Vector::Vector(unsigned int) [35]
-----------------------------------------------
                0.00    0.00     512/918783      Vector::magnitude() const [13]
                0.00    0.00     512/918783      Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
                0.00    0.00    1535/918783      void std::_Destroy<Vector>(Vector*) [50]
                0.00    0.00  392448/918783      Analysis::pearson(Vector, Vector, double, double) [3]
                0.00    0.00  523776/918783      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[36]     0.0    0.00    0.00  918783         Vector::~Vector() [36]
-----------------------------------------------
                0.00    0.00  130816/655616      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [171]
                0.00    0.00  524800/655616      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[37]     0.0    0.00    0.00  655616         std::vector<double, std::allocator<double> >::operator[](unsigned long) [37]
-----------------------------------------------
                0.00    0.00  262656/262656      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[38]     0.0    0.00    0.00  262656         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [38]
-----------------------------------------------
                0.00    0.00  262144/262144      double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [61]
[39]     0.0    0.00    0.00  262144         std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [39]
-----------------------------------------------
                0.00    0.00     512/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [60]
                0.00    0.00  261632/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [42]
[40]     0.0    0.00    0.00  262144         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [40]
-----------------------------------------------
                0.00    0.00      18/261650      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [28]
                0.00    0.00  130816/261650      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [10]
                0.00    0.00  130816/261650      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [9]
[41]     0.0    0.00    0.00  261650         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [41]
-----------------------------------------------
                0.00    0.00  261632/261632      double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [61]
[42]     0.0    0.00    0.00  261632         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [42]
                0.00    0.00  261632/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [40]
-----------------------------------------------
                0.00    0.00       2/132353      void std::_Construct<double>(double*) [152]
                0.00    0.00     512/132353      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00    1023/132353      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00  130816/132353      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [9]
[43]     0.0    0.00    0.00  132353         operator new(unsigned long, void*) [43]
-----------------------------------------------
                0.00    0.00       1/130890      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [193]
                0.00    0.00      72/130890      std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00  130817/130890      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [171]
[44]     0.0    0.00    0.00  130890         std::vector<double, std::allocator<double> >::size() const [44]
-----------------------------------------------
                0.00    0.00  130816/130816      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [171]
[45]     0.0    0.00    0.00  130816         std::setprecision(int) [45]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::pearson(Vector, Vector, double, double) [3]
[46]     0.0    0.00    0.00  130816         double const& std::max<double>(double const&, double const&) [46]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::pearson(Vector, Vector, double, double) [3]
[47]     0.0    0.00    0.00  130816         double const& std::min<double>(double const&, double const&) [47]
-----------------------------------------------
                0.00    0.00     511/2558        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
                0.00    0.00     512/2558        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [18]
                0.00    0.00    1535/2558        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [104]
[48]     0.0    0.00    0.00    2558         Vector* std::__addressof<Vector>(Vector&) [48]
-----------------------------------------------
                0.00    0.00      10/2057        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00     512/2057        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [23]
                0.00    0.00     512/2057        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [22]
                0.00    0.00    1023/2057        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
[49]     0.0    0.00    0.00    2057         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
-----------------------------------------------
                0.00    0.00    1535/1535        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [104]
[50]     0.0    0.00    0.00    1535         void std::_Destroy<Vector>(Vector*) [50]
                0.00    0.00    1535/918783      Vector::~Vector() [36]
-----------------------------------------------
                0.00    0.00    1026/1026        bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [54]
[51]     0.0    0.00    0.00    1026         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [51]
-----------------------------------------------
                0.00    0.00     512/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [65]
                0.00    0.00     512/1024        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [66]
[52]     0.0    0.00    0.00    1024         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [52]
-----------------------------------------------
