Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.19       1/1           main [1]
[2]     99.9    0.00    0.19       1         Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.00    0.09   32640/32640       Analysis::pearson(Vector, Vector, double, double) [3]
                0.05    0.03   65536/65536       Vector::operator-(double) [5]
                0.02    0.00   65280/229759      Vector::Vector(Vector const&) [4]
                0.00    0.00     256/256         Vector::magnitude() const [9]
                0.00    0.00  131328/163968      std::vector<double, std::allocator<double> >::operator[](unsigned long) [32]
                0.00    0.00  130816/230015      Vector::~Vector() [31]
                0.00    0.00   65792/65792       std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [33]
                0.00    0.00   32640/32640       std::vector<double, std::allocator<double> >::push_back(double const&) [42]
                0.00    0.00     256/256         Vector::mean() const [56]
                0.00    0.00       2/3           std::allocator<double>::allocator() [130]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [148]
                0.00    0.00       2/9           std::allocator<double>::~allocator() [115]
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::~vector() [124]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [191]
                0.00    0.00       1/38          std::vector<Vector, std::allocator<Vector> >::size() const [70]
-----------------------------------------------
                0.00    0.09   32640/32640       Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[3]     47.3    0.00    0.09   32640         Analysis::pearson(Vector, Vector, double, double) [3]
                0.02    0.03   65280/65280       Vector::operator/(double) [6]
                0.03    0.00   32640/32896       Vector::dot(Vector) const [7]
                0.01    0.00   32640/229759      Vector::Vector(Vector const&) [4]
                0.00    0.00   97920/230015      Vector::~Vector() [31]
                0.00    0.00   32640/32640       double const& std::min<double>(double const&, double const&) [45]
                0.00    0.00   32640/32640       double const& std::max<double>(double const&, double const&) [44]
-----------------------------------------------
                0.00    0.00     256/229759      Vector::magnitude() const [9]
                0.00    0.00     256/229759      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     511/229759      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [10]
                0.01    0.00   32640/229759      Analysis::pearson(Vector, Vector, double, double) [3]
                0.02    0.00   65280/229759      Vector::operator/(double) [6]
                0.02    0.00   65280/229759      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.02    0.00   65536/229759      Vector::operator-(double) [5]
[4]     42.1    0.08    0.00  229759         Vector::Vector(Vector const&) [4]
                0.00    0.00  229759/230015      Vector::Vector(unsigned int) [30]
-----------------------------------------------
                0.05    0.03   65536/65536       Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[5]     40.4    0.05    0.03   65536         Vector::operator-(double) [5]
                0.02    0.00   65536/229759      Vector::Vector(Vector const&) [4]
                0.00    0.00 16777216/41910272     Vector::operator[](unsigned int) [8]
-----------------------------------------------
                0.02    0.03   65280/65280       Analysis::pearson(Vector, Vector, double, double) [3]
[6]     24.6    0.02    0.03   65280         Vector::operator/(double) [6]
                0.02    0.00   65280/229759      Vector::Vector(Vector const&) [4]
                0.00    0.00 16711680/41910272     Vector::operator[](unsigned int) [8]
-----------------------------------------------
                0.00    0.00     256/32896       Vector::magnitude() const [9]
                0.03    0.00   32640/32896       Analysis::pearson(Vector, Vector, double, double) [3]
[7]     16.8    0.03    0.00   32896         Vector::dot(Vector) const [7]
                0.00    0.00 8421376/41910272     Vector::operator[](unsigned int) [8]
-----------------------------------------------
                0.00    0.00 8421376/41910272     Vector::dot(Vector) const [7]
                0.00    0.00 16711680/41910272     Vector::operator/(double) [6]
                0.00    0.00 16777216/41910272     Vector::operator-(double) [5]
[8]      5.3    0.01    0.00 41910272         Vector::operator[](unsigned int) [8]
-----------------------------------------------
                0.00    0.00     256/256         Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[9]      0.2    0.00    0.00     256         Vector::magnitude() const [9]
                0.00    0.00     256/32896       Vector::dot(Vector) const [7]
                0.00    0.00     256/229759      Vector::Vector(Vector const&) [4]
                0.00    0.00     256/230015      Vector::~Vector() [31]
-----------------------------------------------
                0.00    0.00     255/511         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [20]
                0.00    0.00     256/511         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [16]
[10]     0.1    0.00    0.00     511         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [10]
                0.00    0.00     511/229759      Vector::Vector(Vector const&) [4]
                0.00    0.00     511/1032        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [47]
                0.00    0.00     511/33409       operator new(unsigned long, void*) [38]
-----------------------------------------------
                0.00    0.00     256/256         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
[11]     0.1    0.00    0.00     256         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [11]
                0.00    0.00       9/9           void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [13]
                0.00    0.00     247/256         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [15]
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::end() [116]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[12]     0.1    0.00    0.00       1         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
                0.00    0.00     256/256         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [11]
                0.00    0.00     256/256         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [65]
                0.00    0.00     256/230015      Vector::Vector(unsigned int) [30]
                0.00    0.00     256/256         Vector::get_data() [54]
                0.00    0.00     256/256         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [58]
                0.00    0.00     256/256         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [63]
                0.00    0.00     256/230015      Vector::~Vector() [31]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector() [190]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [11]
[13]     0.0    0.00    0.00       9         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [13]
                0.00    0.00      18/18          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [23]
                0.00    0.00       9/256         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [15]
                0.00    0.00      27/30          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [83]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [71]
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [114]
                0.00    0.00       9/9           std::vector<Vector, std::allocator<Vector> >::begin() [117]
                0.00    0.00       9/9           __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [113]
                0.00    0.00       9/10          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [109]
                0.00    0.00       9/1032        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [47]
                0.00    0.00       9/11          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [106]
                0.00    0.00       9/11          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [104]
-----------------------------------------------
                0.00    0.00     256/256         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [15]
[14]     0.0    0.00    0.00     256         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     256/229759      Vector::Vector(Vector const&) [4]
                0.00    0.00     256/1032        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [47]
                0.00    0.00     256/33409       operator new(unsigned long, void*) [38]
-----------------------------------------------
                0.00    0.00       9/256         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [13]
                0.00    0.00     247/256         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [11]
[15]     0.0    0.00    0.00     256         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [15]
                0.00    0.00     256/256         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     256/1032        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [47]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [18]
[16]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [16]
                0.00    0.00     256/511         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [10]
                0.00    0.00     257/257         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [52]
                0.00    0.00     256/256         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [57]
                0.00    0.00     256/1278        Vector* std::__addressof<Vector>(Vector&) [46]
                0.00    0.00     256/256         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [55]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[17]     0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [17]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [19]
                0.00    0.00       1/19          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [89]
                0.00    0.00       1/38          std::vector<Vector, std::allocator<Vector> >::size() const [70]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [172]
                0.00    0.00       1/3           std::allocator<Vector>::~allocator() [129]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [183]
                0.00    0.00       1/30          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [83]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::end() const [174]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::begin() const [175]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [19]
[18]     0.0    0.00    0.00       1         Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [18]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [16]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [17]
[19]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [19]
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [18]
-----------------------------------------------
                0.00    0.00      18/18          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [21]
[20]     0.0    0.00    0.00      18         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [20]
                0.00    0.00     255/511         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [10]
                0.00    0.00     255/1278        Vector* std::__addressof<Vector>(Vector&) [46]
-----------------------------------------------
                0.00    0.00      18/18          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [22]
[21]     0.0    0.00    0.00      18         Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [21]
                0.00    0.00      18/18          Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [20]
-----------------------------------------------
                0.00    0.00      18/18          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [23]
[22]     0.0    0.00    0.00      18         Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [22]
                0.00    0.00      18/18          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [21]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [13]
[23]     0.0    0.00    0.00      18         Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [23]
                0.00    0.00      18/18          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [22]
                0.00    0.00      36/36          Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [72]
-----------------------------------------------
                0.00    0.00     256/230015      Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
                0.00    0.00  229759/230015      Vector::Vector(Vector const&) [4]
[30]     0.0    0.00    0.00  230015         Vector::Vector(unsigned int) [30]
-----------------------------------------------
                0.00    0.00     256/230015      Vector::magnitude() const [9]
                0.00    0.00     256/230015      Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
                0.00    0.00     767/230015      void std::_Destroy<Vector>(Vector*) [48]
                0.00    0.00   97920/230015      Analysis::pearson(Vector, Vector, double, double) [3]
                0.00    0.00  130816/230015      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[31]     0.0    0.00    0.00  230015         Vector::~Vector() [31]
-----------------------------------------------
                0.00    0.00   32640/163968      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [170]
                0.00    0.00  131328/163968      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[32]     0.0    0.00    0.00  163968         std::vector<double, std::allocator<double> >::operator[](unsigned long) [32]
-----------------------------------------------
                0.00    0.00   65792/65792       Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[33]     0.0    0.00    0.00   65792         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [33]
-----------------------------------------------
                0.00    0.00   65536/65536       double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [59]
[34]     0.0    0.00    0.00   65536         std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [34]
-----------------------------------------------
                0.00    0.00     256/65536       std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [58]
                0.00    0.00   65280/65536       std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [37]
[35]     0.0    0.00    0.00   65536         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [35]
-----------------------------------------------
                0.00    0.00      16/65296       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [100]
                0.00    0.00   32640/65296       void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [41]
                0.00    0.00   32640/65296       void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [40]
[36]     0.0    0.00    0.00   65296         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [36]
-----------------------------------------------
                0.00    0.00   65280/65280       double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [59]
[37]     0.0    0.00    0.00   65280         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [37]
                0.00    0.00   65280/65536       std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [35]
-----------------------------------------------
                0.00    0.00       2/33409       void std::_Construct<double>(double*) [151]
                0.00    0.00     256/33409       void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     511/33409       void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [10]
                0.00    0.00   32640/33409       void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [40]
[38]     0.0    0.00    0.00   33409         operator new(unsigned long, void*) [38]
-----------------------------------------------
                0.00    0.00       1/32706       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [192]
                0.00    0.00      64/32706       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [99]
                0.00    0.00   32641/32706       Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [170]
[39]     0.0    0.00    0.00   32706         std::vector<double, std::allocator<double> >::size() const [39]
-----------------------------------------------
                0.00    0.00   32640/32640       void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [41]
[40]     0.0    0.00    0.00   32640         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [40]
                0.00    0.00   32640/65296       double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [36]
                0.00    0.00   32640/33409       operator new(unsigned long, void*) [38]
-----------------------------------------------
                0.00    0.00      16/32640       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [100]
                0.00    0.00   32624/32640       std::vector<double, std::allocator<double> >::push_back(double const&) [42]
[41]     0.0    0.00    0.00   32640         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [41]
                0.00    0.00   32640/65296       double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [36]
                0.00    0.00   32640/32640       void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [40]
-----------------------------------------------
                0.00    0.00   32640/32640       Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[42]     0.0    0.00    0.00   32640         std::vector<double, std::allocator<double> >::push_back(double const&) [42]
                0.00    0.00   32624/32640       void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [41]
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >::end() [101]
                0.00    0.00      16/16          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [100]
-----------------------------------------------
                0.00    0.00   32640/32640       Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [170]
[43]     0.0    0.00    0.00   32640         std::setprecision(int) [43]
-----------------------------------------------
                0.00    0.00   32640/32640       Analysis::pearson(Vector, Vector, double, double) [3]
[44]     0.0    0.00    0.00   32640         double const& std::max<double>(double const&, double const&) [44]
-----------------------------------------------
                0.00    0.00   32640/32640       Analysis::pearson(Vector, Vector, double, double) [3]
[45]     0.0    0.00    0.00   32640         double const& std::min<double>(double const&, double const&) [45]
-----------------------------------------------
                0.00    0.00     255/1278        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [20]
                0.00    0.00     256/1278        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [16]
                0.00    0.00     767/1278        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [103]
[46]     0.0    0.00    0.00    1278         Vector* std::__addressof<Vector>(Vector&) [46]
-----------------------------------------------
                0.00    0.00       9/1032        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [13]
                0.00    0.00     256/1032        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [15]
                0.00    0.00     256/1032        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00     511/1032        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [10]
[47]     0.0    0.00    0.00    1032         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [47]
-----------------------------------------------
                0.00    0.00     767/767         void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [103]
[48]     0.0    0.00    0.00     767         void std::_Destroy<Vector>(Vector*) [48]
                0.00    0.00     767/230015      Vector::~Vector() [31]
-----------------------------------------------
                0.00    0.00     514/514         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [52]
[49]     0.0    0.00    0.00     514         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [49]
-----------------------------------------------
                0.00    0.00     256/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [63]
                0.00    0.00     256/512         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [64]
[50]     0.0    0.00    0.00     512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [50]
-----------------------------------------------
                0.00    0.00       1/353         double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [193]
                0.00    0.00      96/353         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [81]
                0.00    0.00     256/353         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [64]
[51]     0.0    0.00    0.00     353         double* std::__niter_base<double*>(double*) [51]
-----------------------------------------------
                0.00    0.00     257/257         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [16]
[52]     0.0    0.00    0.00     257         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [52]
                0.00    0.00     514/514         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [49]
-----------------------------------------------
