Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       2/2           std::vector<Vector, std::allocator<Vector> >::~vector() [147]
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::~vector() [126]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [193]
-----------------------------------------------
                0.00    7.18       1/1           main [1]
[2]     99.6    0.00    7.18       1         Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
                0.00    3.93  523776/523776      Analysis::pearson(Vector&, Vector&, double, double) [3]
                1.68    0.00 1048576/1048576     Vector::operator-=(double) [5]
                1.55    0.00 1048576/1576447     Vector::Vector(Vector const&) [4]
                0.01    0.00  523776/523776      std::vector<double, std::allocator<double> >::push_back(double const&) [11]
                0.01    0.00 2098176/2621952     std::vector<double, std::allocator<double> >::operator[](unsigned long) [10]
                0.00    0.00    1024/1024        Vector::magnitude() const [13]
                0.00    0.00 1049600/1049600     std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [36]
                0.00    0.00 1048576/1577471     Vector::~Vector() [35]
                0.00    0.00    1024/1024        Vector::mean() const [58]
                0.00    0.00       2/3           std::allocator<double>::allocator() [132]
                0.00    0.00       2/9           std::allocator<double>::~allocator() [119]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [150]
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::~vector() [126]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [192]
                0.00    0.00       1/46          std::vector<Vector, std::allocator<Vector> >::size() const [72]
-----------------------------------------------
                0.00    3.93  523776/523776      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[3]     54.5    0.00    3.93  523776         Analysis::pearson(Vector&, Vector&, double, double) [3]
                1.40    0.21  523776/524800      Vector::dot(Vector) const [6]
                1.55    0.00 1047552/1047552     Vector::operator/=(double) [7]
                0.77    0.00  523776/1576447     Vector::Vector(Vector const&) [4]
                0.00    0.00  523776/1577471     Vector::~Vector() [35]
                0.00    0.00  523776/523776      double const& std::min<double>(double const&, double const&) [47]
                0.00    0.00  523776/523776      double const& std::max<double>(double const&, double const&) [46]
-----------------------------------------------
                0.00    0.00    1024/1576447     Vector::magnitude() const [13]
                0.00    0.00    1024/1576447     void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [18]
                0.00    0.00    2047/1576447     void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.77    0.00  523776/1576447     Analysis::pearson(Vector&, Vector&, double, double) [3]
                1.55    0.00 1048576/1576447     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[4]     32.3    2.33    0.00 1576447         Vector::Vector(Vector const&) [4]
                0.00    0.00 1576447/1577471     Vector::Vector(unsigned int) [34]
-----------------------------------------------
                1.68    0.00 1048576/1048576     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[5]     23.3    1.68    0.00 1048576         Vector::operator-=(double) [5]
-----------------------------------------------
                0.00    0.00    1024/524800      Vector::magnitude() const [13]
                1.40    0.21  523776/524800      Analysis::pearson(Vector&, Vector&, double, double) [3]
[6]     22.3    1.40    0.21  524800         Vector::dot(Vector) const [6]
                0.21    0.00 537395200/537395200     Vector::operator[](unsigned int) [8]
-----------------------------------------------
                1.55    0.00 1047552/1047552     Analysis::pearson(Vector&, Vector&, double, double) [3]
[7]     21.5    1.55    0.00 1047552         Vector::operator/=(double) [7]
-----------------------------------------------
                0.21    0.00 537395200/537395200     Vector::dot(Vector) const [6]
[8]      2.9    0.21    0.00 537395200         Vector::operator[](unsigned int) [8]
-----------------------------------------------
                0.01    0.00       1/1           main [1]
[9]      0.2    0.01    0.00       1         Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
                0.00    0.00  523776/2621952     std::vector<double, std::allocator<double> >::operator[](unsigned long) [10]
                0.00    0.00  523777/523858      std::vector<double, std::allocator<double> >::size() const [42]
                0.00    0.00  523776/523776      std::setprecision(int) [45]
-----------------------------------------------
                0.00    0.00  523776/2621952     Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
                0.01    0.00 2098176/2621952     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[10]     0.1    0.01    0.00 2621952         std::vector<double, std::allocator<double> >::operator[](unsigned long) [10]
-----------------------------------------------
                0.01    0.00  523776/523776      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[11]     0.1    0.01    0.00  523776         std::vector<double, std::allocator<double> >::push_back(double const&) [11]
                0.00    0.00  523756/523776      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [44]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::end() [103]
                0.00    0.00      20/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
-----------------------------------------------
                                                 <spontaneous>
[12]     0.1    0.01    0.00                 _init [12]
-----------------------------------------------
                0.00    0.00    1024/1024        Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[13]     0.1    0.00    0.00    1024         Vector::magnitude() const [13]
                0.00    0.00    1024/524800      Vector::dot(Vector) const [6]
                0.00    0.00    1024/1576447     Vector::Vector(Vector const&) [4]
                0.00    0.00    1024/1577471     Vector::~Vector() [35]
-----------------------------------------------
                0.00    0.00    1023/2047        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
                0.00    0.00    1024/2047        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
[14]     0.0    0.00    0.00    2047         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00    2047/1576447     Vector::Vector(Vector const&) [4]
                0.00    0.00    2047/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
                0.00    0.00    2047/526849      operator new(unsigned long, void*) [41]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[15]     0.0    0.00    0.00    1024         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
                0.00    0.00      11/11          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00    1013/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [19]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::end() [116]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[16]     0.0    0.00    0.00       1         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
                0.00    0.00    1024/1024        std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
                0.00    0.00    1024/1024        std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [67]
                0.00    0.00    1024/1577471     Vector::Vector(unsigned int) [34]
                0.00    0.00    1024/1024        Vector::get_data() [56]
                0.00    0.00    1024/1024        std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [60]
                0.00    0.00    1024/1024        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [65]
                0.00    0.00    1024/1577471     Vector::~Vector() [35]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector() [191]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
[17]     0.0    0.00    0.00      11         void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00      22/22          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [27]
                0.00    0.00      11/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [19]
                0.00    0.00      33/36          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [85]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [73]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [115]
                0.00    0.00      11/11          std::vector<Vector, std::allocator<Vector> >::begin() [117]
                0.00    0.00      11/11          __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [114]
                0.00    0.00      11/12          std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [111]
                0.00    0.00      11/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
                0.00    0.00      11/13          void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&) [108]
                0.00    0.00      11/13          std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [106]
-----------------------------------------------
                0.00    0.00    1024/1024        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [19]
[18]     0.0    0.00    0.00    1024         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [18]
                0.00    0.00    1024/1576447     Vector::Vector(Vector const&) [4]
                0.00    0.00    1024/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
                0.00    0.00    1024/526849      operator new(unsigned long, void*) [41]
-----------------------------------------------
                0.00    0.00      11/1024        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00    1013/1024        std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [15]
[19]     0.0    0.00    0.00    1024         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [19]
                0.00    0.00    1024/1024        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [18]
                0.00    0.00    1024/4106        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [22]
[20]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
                0.00    0.00    1024/2047        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00    1025/1025        bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [54]
                0.00    0.00    1024/1024        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [59]
                0.00    0.00    1024/5118        Vector* std::__addressof<Vector>(Vector&) [48]
                0.00    0.00    1024/1024        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [57]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[21]     0.0    0.00    0.00       1         std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [21]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [23]
                0.00    0.00       1/23          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [91]
                0.00    0.00       1/46          std::vector<Vector, std::allocator<Vector> >::size() const [72]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [173]
                0.00    0.00       1/3           std::allocator<Vector>::~allocator() [131]
                0.00    0.00       1/1           std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [184]
                0.00    0.00       1/36          std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [85]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::end() const [175]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::begin() const [176]
-----------------------------------------------
                0.00    0.00       1/1           Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [23]
[22]     0.0    0.00    0.00       1         Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [22]
                0.00    0.00       1/1           Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [21]
[23]     0.0    0.00    0.00       1         Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&) [23]
                0.00    0.00       1/1           Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [22]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [25]
[24]     0.0    0.00    0.00      22         Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
                0.00    0.00    1023/2047        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00    1023/5118        Vector* std::__addressof<Vector>(Vector&) [48]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [26]
[25]     0.0    0.00    0.00      22         Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [25]
                0.00    0.00      22/22          Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
-----------------------------------------------
                0.00    0.00      22/22          Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [27]
[26]     0.0    0.00    0.00      22         Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [26]
                0.00    0.00      22/22          Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [25]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
[27]     0.0    0.00    0.00      22         Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&) [27]
                0.00    0.00      22/22          Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&) [26]
                0.00    0.00      44/44          Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*) [74]
-----------------------------------------------
                0.00    0.00    1024/1577471     Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
                0.00    0.00 1576447/1577471     Vector::Vector(Vector const&) [4]
[34]     0.0    0.00    0.00 1577471         Vector::Vector(unsigned int) [34]
-----------------------------------------------
                0.00    0.00    1024/1577471     Vector::magnitude() const [13]
                0.00    0.00    1024/1577471     Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
                0.00    0.00    3071/1577471     void std::_Destroy<Vector>(Vector*) [50]
                0.00    0.00  523776/1577471     Analysis::pearson(Vector&, Vector&, double, double) [3]
                0.00    0.00 1048576/1577471     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[35]     0.0    0.00    0.00 1577471         Vector::~Vector() [35]
-----------------------------------------------
                0.00    0.00 1049600/1049600     Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [2]
[36]     0.0    0.00    0.00 1049600         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [36]
-----------------------------------------------
                0.00    0.00 1048576/1048576     double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [61]
[37]     0.0    0.00    0.00 1048576         std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [37]
-----------------------------------------------
                0.00    0.00    1024/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [60]
                0.00    0.00 1047552/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [40]
[38]     0.0    0.00    0.00 1048576         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [38]
-----------------------------------------------
                0.00    0.00      20/1047572     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
                0.00    0.00  523776/1047572     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [44]
                0.00    0.00  523776/1047572     void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [43]
[39]     0.0    0.00    0.00 1047572         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [39]
-----------------------------------------------
                0.00    0.00 1047552/1047552     double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool) [61]
[40]     0.0    0.00    0.00 1047552         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [40]
                0.00    0.00 1047552/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [38]
-----------------------------------------------
                0.00    0.00       2/526849      void std::_Construct<double>(double*) [153]
                0.00    0.00    1024/526849      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [18]
                0.00    0.00    2047/526849      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
                0.00    0.00  523776/526849      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [43]
[41]     0.0    0.00    0.00  526849         operator new(unsigned long, void*) [41]
-----------------------------------------------
                0.00    0.00       1/523858      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [193]
                0.00    0.00      80/523858      std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [101]
                0.00    0.00  523777/523858      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[42]     0.0    0.00    0.00  523858         std::vector<double, std::allocator<double> >::size() const [42]
-----------------------------------------------
                0.00    0.00  523776/523776      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [44]
[43]     0.0    0.00    0.00  523776         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [43]
                0.00    0.00  523776/1047572     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [39]
                0.00    0.00  523776/526849      operator new(unsigned long, void*) [41]
-----------------------------------------------
                0.00    0.00      20/523776      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [102]
                0.00    0.00  523756/523776      std::vector<double, std::allocator<double> >::push_back(double const&) [11]
[44]     0.0    0.00    0.00  523776         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [44]
                0.00    0.00  523776/1047572     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [39]
                0.00    0.00  523776/523776      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [43]
-----------------------------------------------
                0.00    0.00  523776/523776      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[45]     0.0    0.00    0.00  523776         std::setprecision(int) [45]
-----------------------------------------------
                0.00    0.00  523776/523776      Analysis::pearson(Vector&, Vector&, double, double) [3]
[46]     0.0    0.00    0.00  523776         double const& std::max<double>(double const&, double const&) [46]
-----------------------------------------------
                0.00    0.00  523776/523776      Analysis::pearson(Vector&, Vector&, double, double) [3]
[47]     0.0    0.00    0.00  523776         double const& std::min<double>(double const&, double const&) [47]
-----------------------------------------------
                0.00    0.00    1023/5118        Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [24]
                0.00    0.00    1024/5118        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [20]
                0.00    0.00    3071/5118        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [105]
[48]     0.0    0.00    0.00    5118         Vector* std::__addressof<Vector>(Vector&) [48]
-----------------------------------------------
                0.00    0.00      11/4106        void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [17]
                0.00    0.00    1024/4106        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [19]
                0.00    0.00    1024/4106        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [18]
                0.00    0.00    2047/4106        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [14]
[49]     0.0    0.00    0.00    4106         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [49]
-----------------------------------------------
                0.00    0.00    3071/3071        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [105]
[50]     0.0    0.00    0.00    3071         void std::_Destroy<Vector>(Vector*) [50]
                0.00    0.00    3071/1577471     Vector::~Vector() [35]
-----------------------------------------------
                0.00    0.00    2050/2050        bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [54]
[51]     0.0    0.00    0.00    2050         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [51]
-----------------------------------------------
                0.00    0.00    1024/2048        double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [65]
                0.00    0.00    1024/2048        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [66]
[52]     0.0    0.00    0.00    2048         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [52]
-----------------------------------------------
                0.00    0.00       1/1145        double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [194]
                0.00    0.00     120/1145        double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [83]
                0.00    0.00    1024/1145        double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [66]
[53]     0.0    0.00    0.00    1145         double* std::__niter_base<double*>(double*) [53]
-----------------------------------------------
